# The paternal NCO maps computed in this study are supplied in this table along with crossover recombination
# maps values based on Halldorsson:2019 (DOI:10.1126/science.aau1043).
# The data columns are as follows:
# Chr (chromosome),
# pos (GRCh38 position of center of window),
# map (NCO map, NCOs/Mb per offspring),
# cMperMb (crossover recombination maps - Halldorsson:2019),
# DSB (DSB map, DSBs/Mb per meiosis),
# deltaDSB (NCO/CO difference map),
# oNCO (oNCO map, oNCOs/Mb per offspring).
Chr	pos	map	cMperMb	DSB	deltaDSB	oNCO
chr12	110500000	0.0162063776860558	0.290945	0.0706444107442232	0.1748514211948683	0.0001230012300123
chr12	111500000	0.0308163317080348	0.376481	0.1307949468321392	0.3532217974755244	0.0003690036900369
chr12	112500000	0.0445317210499478	0.610165	0.1903301841997912	0.302044319095998	0.0006765067650676
chr12	113500000	0.0419687235483551	0.820286	0.1842806141934204	0.1333679646560836	0.0009225092250922
chr12	114500000	0.0253540839063028	1.009121	0.12159875562521119	-0.2178673677746414	0.0007995079950799
chr12	115500000	0.0198330440872592	1.033545	0.1000030763490368	-0.3418349472474525	0.0006150061500615
chr12	116500000	0.0284682301010516	1.141294	0.1366988004042064	-0.2213100199473127	0.0008610086100861
chr12	117500000	0.0568370267198029	1.080092	0.2489499468792116	0.1471486243406639	0.0014145141451414
chr12	118500000	0.0615087298154285	1.111927	0.268273459261714	0.1714848424747132	0.0015990159901599
chr12	119500000	0.0580160440840447	0.806254	0.24818925633617878	0.2956003897329778	0.0013530135301353
chr12	120500000	0.0416713313816538	0.746042	0.18160616552661518	0.1761893396946829	0.0008610086100861
chr12	121500000	0.0425374707438813	0.639922	0.18294832297552518	0.2590137833856362	0.0007995079950799
chr12	122500000	0.0458559257145803	0.717749	0.1977786828583212	0.2404236480042353	0.0008610086100861
chr12	123500000	0.0781949378765237	1.158606	0.33595187150609485	0.2660866037159223	0.0015375153751537
chr12	124500000	0.063417295436979	2.078961	0.295248401747916	-0.1237740551243455	0.0015375153751537
chr12	125500000	0.0481007308371683	2.545866	0.2433202433486732	-0.3486735580465194	0.0013530135301353
chr12	126500000	0.0368185874293361	3.060464	0.2084836297173444	-0.5296280468924591	0.0013530135301353
chr12	127500000	0.0470438831892803	3.491005	0.25799563275712123	-0.4875951965674505	0.0015990159901599
chr12	128500000	0.065379910598092	4.377646	0.34907256239236806	-0.4474394998829897	0.0021525215252152
chr12	129500000	0.067050388856291	5.363258	0.37546671542516397	-0.5156601721938691	0.0021525215252152
chr12	130500000	0.0900361279700951	4.555073	0.4512459718803804	-0.3286923094900779	0.0025215252152521
chr12	131500000	0.1454039647475067	4.269288	0.6670016189900267	-0.0692010263028877	0.0035670356703567
chr12	132500000	0.2036220208176652	2.813524	0.8707585632706608	0.2982226679569648	0.0028290282902829
chr13	500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	1500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	2500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	3500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	4500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	5500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	6500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	7500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	8500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	9500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	10500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	11500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	12500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	13500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	14500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	15500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	16500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr13	17500000	0.0334666031043124	0.0	0.1338664124172496	1.0	0.0
chr13	18500000	0.0426042105621476	0.244682	0.17531048224859042	0.6330732104720573	0.0002460024600246
chr13	19500000	0.0501623362994361	0.865583	0.21796100519774442	0.1939728381238593	0.0007380073800738
chr13	20500000	0.0649756120328222	1.540122	0.2907048881312888	0.0377111013820854	0.0014145141451414
chr13	21500000	0.0532750928393857	2.235712	0.2578146113575428	-0.2429357160634493	0.0014145141451414
chr13	22500000	0.0410636717321748	2.499711	0.21424890692869922	-0.4085519731112545	0.0012915129151291
chr13	23500000	0.0325692623098158	2.353815	0.1773533492392632	-0.4774533163148075	0.0011070110701107
chr13	24500000	0.0557191638608619	2.392814	0.27073293544344756	-0.253752171189366	0.0017220172201722
chr13	25500000	0.0591791427275687	2.375051	0.28421759091027476	-0.2218215021325396	0.0017220172201722
chr13	26500000	0.0467123188915192	2.336748	0.2335842355660768	-0.3236531437666209	0.0015990159901599
chr13	27500000	0.0251185898637868	2.1073	0.1426203594551472	-0.5329423886343281	0.0011685116851168
chr13	28500000	0.0258753229305864	1.792898	0.1393592517223456	-0.4610295739129741	0.0011070110701107
chr13	29500000	0.0290321993950226	1.923483	0.1545984575800904	-0.4432049846078523	0.0010455104551045
chr13	30500000	0.0365678166776801	2.034391	0.18695908671072042	-0.3703771841274763	0.001230012300123
chr13	31500000	0.0361507258249051	2.249054	0.1895839832996204	-0.4175760376725521	0.0011070110701107
chr13	32500000	0.0438960454929723	1.671595	0.2090160819718892	-0.196724801269036	0.0011685116851168
chr13	33500000	0.0327986739048612	1.27793	0.1567532956194448	-0.2077062102683618	0.0009225092250922
chr13	34500000	0.0276206342740863	0.990301	0.1302885570963452	-0.1675953256727354	0.0008610086100861
chr13	35500000	0.0245734396648707	1.369065	0.1256750586594828	-0.3709956064017233	0.0007995079950799
chr13	36500000	0.0171988497462491	1.29274	0.0946501989849964	-0.4924631628881399	0.0005535055350553
chr13	37500000	0.0213270683744433	1.420689	0.1137220534977732	-0.4453851768342672	0.0006150061500615
chr13	38500000	0.0227831434465715	0.976333	0.110659233786286	-0.2527608890662701	0.0007380073800738
chr13	39500000	0.0440572892774023	1.065012	0.1975293971096092	0.0278989432457682	0.0011685116851168
chr13	40500000	0.0519169883013308	0.856652	0.22480099320532318	0.2154108278905714	0.001230012300123
chr13	41500000	0.0336472190387007	1.016	0.1549088761548028	-0.0831254011769397	0.0008610086100861
chr13	42500000	0.0326234340301387	1.157921	0.15365215612055477	-0.1626853645073949	0.0008610086100861
chr13	43500000	0.0345476953213031	1.291356	0.1640179012852124	-0.187767606859529	0.0009840098400984
chr13	44500000	0.0481202607459758	1.108599	0.2146530229839032	0.0519102346829612	0.0010455104551045
chr13	45500000	0.0361181781764005	1.005755	0.164587812705602	-0.0427911499067898	0.0008610086100861
chr13	46500000	0.0357834186750974	0.835772	0.1598491147003896	0.0450652912024782	0.0009840098400984
chr13	47500000	0.0606639326687903	0.762721	0.2579101506751612	0.3405901458127033	0.0014760147601476
chr13	48500000	0.0582825573354552	0.436537	0.24186096934182078	0.5467588468659877	0.0013530135301353
chr13	49500000	0.0453844997398407	0.363943	0.1888168589593628	0.522387826500471	0.0009225092250922
chr13	50500000	0.0214961292566332	0.388338	0.0937512770265328	0.1718087603589499	0.000430504305043
chr13	51500000	0.0298564840711592	0.408436	0.1275946562846368	0.3027686386986208	0.0005535055350553
chr13	52500000	0.0281306456599028	0.409608	0.1207147426396112	0.2741641884697047	0.0005535055350553
chr13	53500000	0.0213799113675075	0.383232	0.09318428547003	0.1755980734165441	0.000430504305043
chr13	54500000	0.0082039504424147	0.335575	0.0395273017696588	-0.2308464600466187	0.0001230012300123
chr13	55500000	0.0098499352726966	0.254746	0.0444946610907864	-0.0058695259799696	0.0001230012300123
chr13	56500000	0.01420594833366	0.181821	0.06046021333464	0.3326904256504602	0.0002460024600246
chr13	57500000	0.013969906710236	0.181176	0.059503146840943995	0.3268074206098192	0.0002460024600246
chr13	58500000	0.0138521750271343	0.253391	0.0604765201085372	0.1657425082785565	0.0003075030750307
chr13	59500000	0.0131922741600194	0.30756	0.0589202966400776	0.0459795950850492	0.0003690036900369
chr13	60500000	0.012965414907889	0.314418	0.058150019631556	0.0263064339532198	0.0003690036900369
chr13	61500000	0.0099199487250934	0.24418	0.0445633949003736	0.0188502637597461	0.0003075030750307
chr13	62500000	0.0116474108842187	0.193499	0.050459623536874804	0.212164928321791	0.000430504305043
chr13	63500000	0.0098374087541908	0.202877	0.0434071750167632	0.1069174563256833	0.0003690036900369
chr13	64500000	0.0120064462758807	0.223062	0.0524870251035228	0.1581887569389843	0.0003690036900369
chr13	65500000	0.008560158476414	0.233219	0.038905013905656004	-0.0318873471991587	0.0001230012300123
chr13	66500000	0.0111440460542989	0.23951	0.0493663842171956	0.0864700632488482	0.0001845018450184
chr13	67500000	0.0110943072973684	0.229554	0.0489683091894736	0.1052867093229034	0.0002460024600246
chr13	68500000	0.0079547493687456	0.191994	0.0356588774749824	0.0286761024708453	0.0001845018450184
chr13	69500000	0.0197511317448986	0.256156	0.08412764697959439	0.32680188209966	0.0006765067650676
chr13	70500000	0.0205839778049841	0.30242	0.0883843112199364	0.2700145885036275	0.0006150061500615
chr13	71500000	0.0332476675185261	0.381968	0.1406300300741044	0.3798251783330875	0.0009840098400984
chr13	72500000	0.0198894490381767	0.523028	0.09001835615270681	-0.0141904014901266	0.0004920049200492
chr13	73500000	0.0198272171712089	0.588122	0.0910713086848356	-0.074270938108338	0.0006150061500615
chr13	74500000	0.0223148046942033	0.69933	0.1032458187768132	-0.1015534573964545	0.0006765067650676
chr13	75500000	0.0307212149558499	0.582568	0.13453621982339958	0.1481860235563614	0.0009840098400984
chr13	76500000	0.0440989937525038	0.488385	0.18616367501001518	0.3954111894189935	0.0011070110701107
chr13	77500000	0.0316659096271602	0.466241	0.1359884585086408	0.2690138774356334	0.0009225092250922
chr13	78500000	0.024155981350266	0.371214	0.104048205401064	0.2490578501947918	0.0006150061500615
chr13	79500000	0.0143300720503463	0.401255	0.06534538820138519	-0.0455554300077898	0.0003690036900369
chr13	80500000	0.0118931664198475	0.351518	0.05460302567939	-0.0724896438671847	0.0002460024600246
chr13	81500000	0.0107425470175402	0.389917	0.0507685280701608	-0.1735546458416741	0.0002460024600246
chr13	82500000	0.0110171503858578	0.388335	0.0518353015434312	-0.1593075578768845	0.0002460024600246
chr13	83500000	0.007544900607402	0.316467	0.036508942429608	-0.2427009022995175	0.0001230012300123
chr13	84500000	0.0131193416989073	0.283538	0.058148126795629196	0.0837058510186533	0.0003690036900369
chr13	85500000	0.0122834648660626	0.246502	0.0540638994642504	0.1203867183773827	0.0003690036900369
chr13	86500000	0.0186870505643575	0.299082	0.08072984225742999	0.229903859372237	0.0005535055350553
chr13	87500000	0.0146212465651423	0.305736	0.0645997062605692	0.1000722371987741	0.0003690036900369
chr13	88500000	0.014641415516521	0.336573	0.065297122066084	0.0530013004565613	0.0003690036900369
chr13	89500000	0.0117070340160475	0.390702	0.05464217606419	-0.1325614104498092	0.0003075030750307
chr13	90500000	0.01212230437192	0.61196	0.06072841748768	-0.3277259736797301	0.0003075030750307
chr13	91500000	0.0119008364535264	0.74593	0.0625219458141056	-0.4206488343854582	0.0002460024600246
chr13	92500000	0.0157374420867343	0.766502	0.07827980834693721	-0.3116445612423059	0.000430504305043
chr13	93500000	0.0237946807722275	0.844654	0.11207180308891	-0.1627410734649707	0.0007380073800738
chr13	94500000	0.0341234501980115	0.909141	0.154676620792046	-0.0207232631509539	0.0011070110701107
chr13	95500000	0.0312605629337871	0.965324	0.1443487317351484	-0.094241286766419	0.0008610086100861
chr13	96500000	0.0248919225695871	0.841003	0.1163877502783484	-0.1385966788112412	0.0005535055350553
chr13	97500000	0.0339872749616428	0.979238	0.1555338598465712	-0.0597914099847936	0.0008610086100861
chr13	98500000	0.0506963104825205	1.117343	0.22513210193008198	0.0739682602923596	0.001230012300123
chr13	99500000	0.0503613094778072	1.133025	0.22410573791122881	0.0637333876218236	0.0012915129151291
chr13	100500000	0.0360360391491954	1.041588	0.1649759165967816	-0.0613823959784229	0.0011070110701107
chr13	101500000	0.0314283357407047	0.851264	0.1427386229628188	-0.0289666472416177	0.0009840098400984
chr13	102500000	0.03320972362352	0.957223	0.15198335449408001	-0.059993254057631	0.0011070110701107
chr13	103500000	0.0280392842702675	1.136827	0.13489367708107	-0.2266578087320643	0.0008610086100861
chr13	104500000	0.0475783424072515	1.670456	0.22372248962900598	-0.1573865011492627	0.0014760147601476
chr13	105500000	0.0483786452832507	1.870225	0.2309190811330028	-0.2039459372053853	0.0014760147601476
chr13	106500000	0.075218574166467	2.068483	0.34224395666586804	-0.0365385616540447	0.0022755227552275
chr13	107500000	0.0649248450684884	2.248854	0.3046764602739536	-0.1507828291921195	0.0020295202952029
chr13	108500000	0.0719441927834169	2.801626	0.34380929113366765	-0.2074458096516239	0.0023370233702337
chr13	109500000	0.0578272559095597	3.283268	0.2969743836382388	-0.379123579213975	0.0019065190651906
chr13	110500000	0.0811434799242444	3.684217	0.3982582596969776	-0.2796162515803465	0.0023370233702337
chr13	111500000	0.1088083670126457	4.170128	0.5186360280505827	-0.1998011603223597	0.0030750307503075
chr13	112500000	0.2081706705062083	4.108844	0.9148595620248332	0.1285469318401508	0.0044280442804428
chr13	113500000	0.2226527266250271	4.169569	0.9740022865001084	0.1543114866484294	0.0036285362853628
chr14	500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	1500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	2500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	3500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	4500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	5500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	6500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	7500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	8500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	9500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	10500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	11500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	12500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	13500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	14500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	15500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	16500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	17500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr14	18500000	0.0724028588794445	0.0	0.289611435517778	1.0	0.0001230012300123
chr14	19500000	0.0552167949163476	3.673461	0.2943363996653904	-0.4448648567639157	0.0006765067650676
chr14	20500000	0.0621976903852216	2.820857	0.3052079015408864	-0.2791017052516843	0.0012915129151291
chr14	21500000	0.0644709037317599	2.721725	0.3123181149270396	-0.2457382894377101	0.0017220172201722
chr14	22500000	0.0908231975365054	2.603896	0.4153707101460216	-0.057330281449962	0.0020910209102091
chr14	23500000	0.0982537986873128	2.2209	0.4374331947492512	0.0613971846597495	0.0014760147601476
chr14	24500000	0.0882644992294453	2.326143	0.3995808569177812	-0.0152817756902102	0.0015375153751537
chr14	25500000	0.0358715484117461	1.914882	0.1817838336469844	-0.3524179865885398	0.0007380073800738
chr14	26500000	0.0517046968048758	2.044414	0.2477070672195032	-0.2147325990287917	0.0013530135301353
chr14	27500000	0.0291192395477478	1.392467	0.1443262981909912	-0.3033319517744019	0.0007995079950799
chr14	28500000	0.0319177287913359	1.284163	0.1533541751653436	-0.2230076598071862	0.0009225092250922
chr14	29500000	0.0342807922291788	1.550155	0.1681262689167152	-0.2777395915182736	0.0009225092250922
chr14	30500000	0.0671111646800481	1.424938	0.2969434187201924	0.0924996900118076	0.0014145141451414
chr14	31500000	0.0776957210411348	1.821947	0.3472218241645392	0.0430743786040289	0.0017220172201722
chr14	32500000	0.0553207945242734	1.89278	0.2591387780970936	-0.1447707706371934	0.0013530135301353
chr14	33500000	0.0513851100830567	2.25613	0.2506630403322268	-0.264087649212265	0.0013530135301353
chr14	34500000	0.0487799513057075	1.603841	0.22719662522283002	-0.1252263671701019	0.0011070110701107
chr14	35500000	0.0516404060030189	1.560135	0.2377643240120756	-0.083386075517775	0.0011685116851168
chr14	36500000	0.0315213055420642	1.210631	0.15029784216825678	-0.2008184036958202	0.0006765067650676
chr14	37500000	0.0243705066222597	1.321569	0.1239134064890388	-0.3592889301184324	0.0006150061500615
chr14	38500000	0.0198500033190137	0.747694	0.0943538932760548	-0.191470672196178	0.000430504305043
chr14	39500000	0.0170823281403451	0.64537	0.0812367125613804	-0.1929102965547519	0.0004920049200492
chr14	40500000	0.0166628744012851	0.573617	0.0781238376051404	-0.1477680958442945	0.0004920049200492
chr14	41500000	0.0137320159253721	0.719856	0.06932518370148841	-0.3444467162825539	0.0004920049200492
chr14	42500000	0.015322762132025	0.72284	0.0757478485281	-0.2971519248806457	0.0004920049200492
chr14	43500000	0.016480351892884	0.717303	0.080267467571536	-0.2600231956648172	0.0004920049200492
chr14	44500000	0.0283734929718471	0.468323	0.1228604318873884	0.2152596005212509	0.0006765067650676
chr14	45500000	0.0282954216316072	0.542884	0.1240393665264288	0.1424580191753191	0.0006765067650676
chr14	46500000	0.0219192934824035	0.422031	0.09611779392961399	0.1407353238201723	0.0005535055350553
chr14	47500000	0.0109050535278839	0.397677	0.0515737541115356	-0.1758291129228056	0.0003075030750307
chr14	48500000	0.0108242836189277	0.350104	0.0502992144757108	-0.1171472841108715	0.0002460024600246
chr14	49500000	0.0125773928638009	0.510667	0.0605229114552036	-0.2273345147209851	0.0002460024600246
chr14	50500000	0.0236555181764478	0.622625	0.10707457270579121	-0.0146415022624249	0.0005535055350553
chr14	51500000	0.028464552670705	0.683404	0.12752629068282	0.0313078918846975	0.0007380073800738
chr14	52500000	0.0324189260850724	0.771881	0.14511332434028962	0.0354725590023415	0.0009225092250922
chr14	53500000	0.030994915232349	0.941161	0.142802880929396	-0.085901842811642	0.0008610086100861
chr14	54500000	0.0319926326032056	0.873945	0.14544943041282238	-0.0332122302002023	0.0009225092250922
chr14	55500000	0.0352511750447914	0.888849	0.1587816801791656	0.0068170922266336	0.0010455104551045
chr14	56500000	0.0449056237303426	0.705167	0.19372583492137038	0.2388890948610636	0.001230012300123
chr14	57500000	0.0323652313853664	0.725756	0.1439760455414656	0.0653735169619975	0.0009225092250922
chr14	58500000	0.0253596385197544	0.409903	0.10963661407901759	0.225222206232821	0.0007380073800738
chr14	59500000	0.0192089948191724	0.229917	0.0814343192766896	0.3621529141649329	0.000430504305043
chr14	60500000	0.0228271022207184	0.249893	0.09630626888287361	0.4002858705917629	0.0004920049200492
chr14	61500000	0.0213112593594777	0.315558	0.0915561974379108	0.2663936608669663	0.000430504305043
chr14	62500000	0.0159885951734395	0.391386	0.071782100693758	0.0216187714601659	0.0003075030750307
chr14	63500000	0.0190952265011592	0.407997	0.08454084600463681	0.0893815578549994	0.000430504305043
chr14	64500000	0.0248775067686656	0.423581	0.1079816470746624	0.2003921687683983	0.0004920049200492
chr14	65500000	0.0317701890719342	0.334534	0.1337714362877368	0.4164805404620988	0.0006150061500615
chr14	66500000	0.0314942037087684	0.320215	0.1323811148350736	0.4308474924169772	0.0005535055350553
chr14	67500000	0.0398349154432432	0.3865	0.16706966177297278	0.4497105697556191	0.0007380073800738
chr14	68500000	0.0400374439542878	0.489145	0.1699326758171512	0.3532125757609073	0.0007995079950799
chr14	69500000	0.052213796367998	0.634676	0.221548705471992	0.3554319339047742	0.0011685116851168
chr14	70500000	0.0349512629261757	0.532036	0.1504457717047028	0.2535032966417594	0.0007995079950799
chr14	71500000	0.0295023269316439	0.731364	0.1326365877265756	0.0153091813821431	0.0007380073800738
chr14	72500000	0.0181837317022964	0.551469	0.0837643068091856	-0.0852899796710337	0.0003690036900369
chr14	73500000	0.0199989581413026	0.563617	0.0912681725652104	-0.0487771928148526	0.000430504305043
chr14	74500000	0.0185929018190793	0.42434	0.0828584072763172	0.0565933465630808	0.0003075030750307
chr14	75500000	0.0249870891915434	0.630956	0.1125674767661736	0.0060929392436982	0.0005535055350553
chr14	76500000	0.0267749542128607	0.730106	0.1217019368514428	-0.0323187022348766	0.0006765067650676
chr14	77500000	0.0396432306847652	0.97371	0.1780471227390608	0.0199321539539654	0.0010455104551045
chr14	78500000	0.0295069201638918	1.013692	0.1383015206555672	-0.1467657177444535	0.0008610086100861
chr14	79500000	0.022132679343024	0.934765	0.107226017372096	-0.2459416149496477	0.0006150061500615
chr14	80500000	0.0168581639512657	0.825534	0.0839433358050628	-0.3140806426181116	0.000430504305043
chr14	81500000	0.0235519064755747	0.732663	0.1088608859022988	-0.0978935652238818	0.0005535055350553
chr14	82500000	0.0305431265723097	0.811517	0.1384028462892388	-0.019348967351031	0.0008610086100861
chr14	83500000	0.0256627618060815	0.631784	0.115286727224326	0.0187759532736483	0.0007995079950799
chr14	84500000	0.0188943674790137	0.589285	0.08736316991605479	-0.0991646081952578	0.0006150061500615
chr14	85500000	0.0123089415994763	0.638692	0.062009606397905204	-0.3399329695378368	0.0003075030750307
chr14	86500000	0.0118228551024459	0.795006	0.0631915404097836	-0.4491429409340126	0.0002460024600246
chr14	87500000	0.0211308209048793	0.844515	0.1014135836195172	-0.219835699677438	0.0004920049200492
chr14	88500000	0.0307761384867482	1.131586	0.1457362739469928	-0.1798101140546912	0.0007380073800738
chr14	89500000	0.0309583663278427	1.227455	0.14838256531137078	-0.2160376458630748	0.0007380073800738
chr14	90500000	0.0239625913165318	1.349795	0.1228462652661272	-0.3757275858270621	0.0005535055350553
chr14	91500000	0.0313440242681241	1.355548	0.15248705707249638	-0.2570408041395088	0.0007995079950799
chr14	92500000	0.0507847542182154	1.270718	0.2285533768728616	0.0106604568219394	0.001230012300123
chr14	93500000	0.0514179377788379	1.448168	0.2346351111153516	-0.0484642988277724	0.0014760147601476
chr14	94500000	0.0497925327189668	1.472349	0.22861711087586722	-0.0727146524892238	0.0014760147601476
chr14	95500000	0.0465766122978882	1.761481	0.22153606919155278	-0.193407222354607	0.0014145141451414
chr14	96500000	0.0437653184555632	2.090217	0.2168656138222528	-0.3027635854321995	0.0011685116851168
chr14	97500000	0.0289886530695306	2.191674	0.1597880922781224	-0.4946716957564109	0.0008610086100861
chr14	98500000	0.0296272544723179	2.416654	0.1668420978892716	-0.5228041009835745	0.0008610086100861
chr14	99500000	0.0278946820063453	1.941638	0.1504114880253812	-0.4628200549063368	0.0007380073800738
chr14	100500000	0.042678056648678	2.659187	0.223895966594712	-0.4182045088565	0.0009840098400984
chr14	101500000	0.0588695497011734	2.110243	0.27768305880469357	-0.1674925861865515	0.001230012300123
chr14	102500000	0.0856184361019091	1.957406	0.3816218644076364	0.0557362409657574	0.0017220172201722
chr14	103500000	0.1135394567006406	1.850025	0.4911583268025624	0.2214015668417393	0.0022755227552275
chr14	104500000	0.1138325696843729	1.930554	0.4939413587374916	0.2022857160304614	0.0019065190651906
chr14	105500000	0.1388897566712098	2.658169	0.6087224066848392	0.143674274330568	0.0014760147601476
chr14	106500000	0.1215268140889577	0.045566	0.4870185763558308	0.9710866261594784	0.0004920049200492
chr15	500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	1500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	2500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	3500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	4500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	5500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	6500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	7500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	8500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	9500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	10500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	11500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	12500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	13500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	14500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	15500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	16500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	17500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	18500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	19500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	20500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	21500000	0.0381892573929121	0.0	0.1527570295716484	1.0	0.0
chr15	22500000	0.042642698750638	4.239026	0.25535131500255204	-0.5909241741408376	0.0003690036900369
chr15	23500000	0.0343703006622075	1.857665	0.17463450264883	-0.3578429979270894	0.0005535055350553
chr15	24500000	0.031629689664232	1.794218	0.162403118656928	-0.378735623914486	0.0007995079950799
chr15	25500000	0.0243175118989688	1.899905	0.1352681475958752	-0.5069749229556353	0.0006150061500615
chr15	26500000	0.0266211886133477	2.385853	0.1542018144533908	-0.5561700972284195	0.0007380073800738
chr15	27500000	0.0256386456063159	2.155135	0.1456572824252636	-0.5336412634399432	0.0004920049200492
chr15	28500000	0.0678417698188934	2.552571	0.3224184992755736	-0.190935315379268	0.0012915129151291
chr15	29500000	0.1116307650533288	1.71175	0.48075806021331524	0.2500761433228697	0.0014145141451414
chr15	30500000	0.1057905372351376	1.809005	0.45934224894055037	0.1983321987962986	0.0020295202952029
chr15	31500000	0.0879101751755159	1.288088	0.3774024607020636	0.2712680740538373	0.0015375153751537
chr15	32500000	0.0539182201713832	1.95947	0.2548622806855328	-0.1741555023369985	0.0014760147601476
chr15	33500000	0.0556993221775653	2.105394	0.2649051687102612	-0.1931560911317048	0.0014760147601476
chr15	34500000	0.0343129183958615	2.188093	0.18101353358344602	-0.4277180355944265	0.0010455104551045
chr15	35500000	0.0311869246534486	1.703136	0.15881041861379439	-0.3623447123059307	0.0008610086100861
chr15	36500000	0.015232029397305	1.481418	0.09055647758922	-0.5837589055936673	0.0003690036900369
chr15	37500000	0.0175145773594639	1.400165	0.0980616094378556	-0.5154506835000966	0.0005535055350553
chr15	38500000	0.0133933204925887	1.442906	0.0824314019703548	-0.6164740945899041	0.000430504305043
chr15	39500000	0.0355800332314063	1.446868	0.1712574929256252	-0.2280717752619848	0.0010455104551045
chr15	40500000	0.0736238358363983	1.031498	0.3151253033455932	0.2918910260977921	0.0014760147601476
chr15	41500000	0.1090008581521572	0.802396	0.4520513526086288	0.5528025322475378	0.0017220172201722
chr15	42500000	0.0747754460087105	0.513264	0.309367064034842	0.5766178850020959	0.0009840098400984
chr15	43500000	0.0394565101465868	0.493125	0.1676885405863472	0.3432303111206689	0.000430504305043
chr15	44500000	0.0278986529367554	0.45601	0.12071481174702159	0.2199116651460555	0.0003690036900369
chr15	45500000	0.0524346765147871	0.777401	0.2252867260591484	0.265798416222959	0.0009840098400984
chr15	46500000	0.0625772418752065	0.943637	0.269181707500826	0.2579037653118283	0.0015375153751537
chr15	47500000	0.0606815386221581	1.146668	0.2656595144886324	0.1499051389915301	0.0014145141451414
chr15	48500000	0.0457456450876592	0.830648	0.1995955403506368	0.1693298874863593	0.0010455104551045
